,iso2,nc_2,flow,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,sum_2021,name
2744,HU,04,1,362015735.0,436293554.0,443040229.0,460218582.0,460795419.0,427378470.0,Hungary
2745,HU,04,2,373851617.0,457007350.0,456945216.0,478251104.0,484851114.0,463066629.0,Hungary
2746,HU,05,1,42608527.0,51162388.0,67739108.0,91766602.0,54845716.0,66302995.0,Hungary
2747,HU,05,2,62114305.0,65539364.0,94217001.0,120402904.0,73644726.0,109292205.0,Hungary
2748,HU,06,1,101116665.0,104530376.0,103206514.0,116679803.0,112944354.0,119121143.0,Hungary
2749,HU,06,2,55421219.0,59114496.0,58606116.0,66689233.0,59403805.0,112041616.0,Hungary
2750,HU,07,1,210651965.0,215929625.0,239669803.0,278273680.0,314070444.0,303161163.0,Hungary
2751,HU,07,2,279918463.0,277128629.0,269589564.0,253405123.0,263073764.0,274359298.0,Hungary
2752,HU,08,1,259273704.0,268279156.0,275639181.0,309917338.0,357924460.0,335174454.0,Hungary
2753,HU,08,2,138085902.0,197574344.0,114661224.0,139014122.0,143571902.0,141323336.0,Hungary
2754,HU,09,1,136772798.0,153191610.0,147981179.0,142650679.0,138478403.0,140981984.0,Hungary
2755,HU,09,2,59320849.0,55374278.0,53232110.0,63769164.0,57027616.0,62823449.0,Hungary
2756,HU,10,1,177681499.0,165664647.0,162365837.0,204764223.0,211379121.0,319691032.0,Hungary
2757,HU,10,2,1192388357.0,1539187000.0,1162611370.0,1332856633.0,1617911365.0,1670665856.0,Hungary
2758,HU,11,1,70909389.0,61850227.0,63521293.0,72950515.0,66417634.0,71221024.0,Hungary
2759,HU,11,2,99590545.0,106050552.0,113158372.0,132372042.0,147791892.0,178195863.0,Hungary
2760,HU,12,1,299496646.0,269436274.0,272599361.0,295993897.0,317758479.0,442880966.0,Hungary
2761,HU,12,2,570071461.0,633579142.0,562449733.0,670340458.0,626167268.0,593325348.0,Hungary
2762,HU,13,1,20915846.0,20992174.0,21086889.0,21410259.0,26176807.0,28691926.0,Hungary
2763,HU,13,2,1551909.0,921904.0,2018040.0,3432972.0,2872427.0,1458683.0,Hungary
2764,HU,14,1,2683841.0,2730049.0,2473681.0,2796686.0,2802666.0,3394819.0,Hungary
2765,HU,14,2,3684868.0,4058469.0,10390771.0,22632414.0,4424373.0,5949214.0,Hungary
2766,HU,15,1,229729799.0,257312989.0,243821363.0,234325589.0,262059921.0,381151984.0,Hungary
2767,HU,15,2,471591488.0,552637684.0,535422124.0,549049937.0,571642540.0,819323943.0,Hungary
2768,HU,16,1,219585587.0,255766038.0,284280169.0,311363767.0,325502437.0,313483594.0,Hungary
2769,HU,16,2,254001250.0,274043951.0,278904898.0,327345679.0,331087429.0,366960234.0,Hungary
2770,HU,17,1,219968076.0,190412424.0,159090664.0,168793278.0,177172920.0,197720931.0,Hungary
2771,HU,17,2,245476812.0,254666671.0,211609274.0,199849336.0,209069074.0,231952137.0,Hungary
2772,HU,18,1,241933735.0,260842987.0,281682862.0,294383959.0,294727350.0,315344711.0,Hungary
2773,HU,18,2,163858477.0,158983701.0,164554619.0,185563181.0,194970441.0,219845243.0,Hungary
2774,HU,19,1,326030287.0,366888747.0,408339898.0,456972114.0,456376756.0,487152663.0,Hungary
2775,HU,19,2,198740536.0,225075836.0,253407685.0,267826927.0,274742670.0,309735354.0,Hungary
2776,HU,20,1,209944532.0,224689277.0,253430223.0,284724157.0,284431053.0,360491815.0,Hungary
2777,HU,20,2,481137209.0,514281214.0,557440527.0,530245045.0,571256087.0,653130781.0,Hungary
2778,HU,21,1,476018267.0,473589802.0,509054936.0,540485715.0,545541506.0,595032879.0,Hungary
2779,HU,21,2,542560740.0,585015150.0,613404771.0,650654362.0,740667631.0,810274927.0,Hungary
2780,HU,22,1,274180804.0,293922998.0,337116623.0,372036560.0,355285280.0,387471472.0,Hungary
2781,HU,22,2,588562086.0,645268312.0,694023795.0,745202160.0,760769427.0,866651643.0,Hungary
2782,HU,23,1,421708869.0,443374690.0,497045141.0,523720111.0,509711423.0,640120653.0,Hungary
2783,HU,23,2,786482582.0,842384352.0,889266204.0,953605053.0,962789082.0,1140662026.0,Hungary
2784,HU,24,1,212546901.0,243359142.0,264611761.0,261252516.0,312179190.0,358876918.0,Hungary
2785,HU,24,2,107681603.0,155386860.0,221392868.0,213522041.0,222138319.0,164260924.0,Hungary
2786,HU,25,1,182685593.0,207684916.0,265334927.0,292420090.0,258033053.0,291597319.0,Hungary
2787,HU,25,2,58608601.0,70593407.0,73142983.0,77692667.0,71311486.0,81610513.0,Hungary
2788,HU,26,1,73513353.0,184681033.0,187861811.0,189958435.0,134267113.0,151430470.0,Hungary
2789,HU,26,2,12103577.0,7933228.0,5739895.0,10029420.0,56459384.0,9593634.0,Hungary
2790,HU,27,1,5342146801.0,7748213500.0,9786235764.0,9323888409.0,5893590150.0,10815041771.0,Hungary
2791,HU,27,2,1731846761.0,3070969049.0,4632675708.0,3775785825.0,2678269752.0,4664517135.0,Hungary
2792,HU,28,1,352011434.0,415279582.0,460347557.0,437578853.0,527749289.0,613110560.0,Hungary
2793,HU,28,2,337247774.0,407792016.0,485127082.0,496798249.0,415894792.0,493697624.0,Hungary
2794,HU,29,1,1054213168.0,1256444750.0,1348793179.0,1329582342.0,1329501818.0,1608032327.0,Hungary
2795,HU,29,2,1238724637.0,1663683937.0,1734227481.0,1385114554.0,1349015511.0,1759330503.0,Hungary
2796,HU,30,1,3614437961.0,3950821595.0,4415292655.0,4697113305.0,5822753075.0,5655096174.0,Hungary
2797,HU,30,2,4442532746.0,4855303283.0,5159635052.0,5796993997.0,6558832283.0,6653989143.0,Hungary
2798,HU,31,1,346046255.0,379844353.0,344228778.0,371782662.0,322477598.0,519918471.0,Hungary
2799,HU,31,2,122174615.0,137112722.0,124748068.0,122414208.0,123821505.0,160120186.0,Hungary
2800,HU,32,1,460132497.0,506465900.0,502513357.0,524923577.0,504277974.0,570292737.0,Hungary
2801,HU,32,2,162836035.0,152206977.0,159131260.0,191775521.0,178333911.0,179622127.0,Hungary
2802,HU,33,1,662160991.0,706576122.0,751484029.0,781956257.0,763334071.0,787610594.0,Hungary
2803,HU,33,2,640331538.0,688784069.0,738399223.0,703370983.0,696545234.0,717605179.0,Hungary
2804,HU,34,1,463376154.0,499390795.0,547796084.0,575512745.0,559418568.0,605465482.0,Hungary
2805,HU,34,2,521830024.0,508853408.0,527607975.0,552230657.0,594886983.0,560326465.0,Hungary
2806,HU,35,1,175938436.0,194805028.0,209359845.0,206663664.0,217401694.0,234599713.0,Hungary
2807,HU,35,2,43116685.0,69780717.0,91631122.0,97730652.0,98096411.0,128096701.0,Hungary
2808,HU,36,1,36773434.0,38123494.0,42670045.0,41109215.0,32689462.0,34437525.0,Hungary
2809,HU,36,2,8865664.0,8405509.0,9284930.0,8927886.0,10681762.0,11202786.0,Hungary
2810,HU,37,1,60492857.0,60856991.0,63328967.0,68941214.0,57314552.0,77636723.0,Hungary
2811,HU,37,2,47156415.0,45985344.0,48093428.0,62036590.0,50944981.0,52997293.0,Hungary
2812,HU,38,1,815212942.0,977077659.0,1059085331.0,1337046069.0,1597054084.0,2150275181.0,Hungary
2813,HU,38,2,609185113.0,876334067.0,859922106.0,941469192.0,1092499551.0,1277490875.0,Hungary
2814,HU,39,1,4024396392.0,4388548591.0,4786933597.0,4882815742.0,4616127495.0,5979685108.0,Hungary
2815,HU,39,2,3489125641.0,3920146197.0,4087672746.0,4035125186.0,3926806334.0,5453833149.0,Hungary
2816,HU,40,1,1685264740.0,1809049691.0,1834622936.0,1806637938.0,1629561974.0,1976603511.0,Hungary
2817,HU,40,2,2181231034.0,2263325829.0,2379786278.0,2340468066.0,2061425979.0,2513782146.0,Hungary
2818,HU,41,1,297745119.0,286854906.0,269286885.0,213063230.0,144478478.0,157678549.0,Hungary
2819,HU,41,2,55328863.0,41796880.0,36995233.0,34820745.0,27214876.0,31473230.0,Hungary
2820,HU,42,1,211850509.0,270427449.0,248348160.0,276942356.0,213171659.0,243274822.0,Hungary
2821,HU,42,2,433778115.0,475319411.0,479521646.0,417740912.0,276641859.0,287211361.0,Hungary
2822,HU,43,1,3939862.0,7709428.0,8971574.0,4466189.0,3196510.0,3374200.0,Hungary
2823,HU,43,2,4050202.0,5040694.0,3104909.0,2110530.0,1199774.0,1407885.0,Hungary
2824,HU,44,1,578548215.0,637366298.0,695446230.0,748145224.0,738449404.0,976806497.0,Hungary
2825,HU,44,2,651646342.0,700186740.0,702709250.0,700462332.0,668901597.0,852440226.0,Hungary
2826,HU,45,1,6763731.0,6685961.0,6316543.0,5876574.0,5401436.0,5763069.0,Hungary
2827,HU,45,2,1259203.0,1458225.0,1428436.0,1670871.0,1982816.0,4057166.0,Hungary
2828,HU,46,1,4912959.0,5114522.0,5314440.0,5696295.0,6364365.0,8131799.0,Hungary
2829,HU,46,2,1905892.0,2125669.0,2345700.0,2164143.0,3172554.0,4296384.0,Hungary
2830,HU,47,1,145131750.0,158771412.0,155390867.0,147331195.0,114821764.0,169127194.0,Hungary
2831,HU,47,2,56618430.0,62923121.0,58792165.0,47752441.0,53186983.0,80244888.0,Hungary
2832,HU,48,1,1130989998.0,1242746662.0,1324060348.0,1300854293.0,1275941042.0,1457493074.0,Hungary
2833,HU,48,2,826365069.0,909788233.0,952122517.0,911817011.0,885973766.0,977121407.0,Hungary
2834,HU,49,1,112884950.0,118436065.0,128719187.0,138907710.0,138708019.0,153062542.0,Hungary
2835,HU,49,2,140882096.0,161637754.0,205755344.0,183445917.0,164408608.0,222212104.0,Hungary
2836,HU,50,1,4297684.0,3561313.0,3066711.0,2633116.0,1564759.0,5618059.0,Hungary
2837,HU,50,2,440915.0,997182.0,637200.0,389654.0,278761.0,4916058.0,Hungary
2838,HU,51,1,44060978.0,45323662.0,35590563.0,32210566.0,21691256.0,19507900.0,Hungary
2839,HU,51,2,35943057.0,34508002.0,30029217.0,26111882.0,18026824.0,27693121.0,Hungary
2840,HU,52,1,97663901.0,98048936.0,81448953.0,84194449.0,72733386.0,59988553.0,Hungary
2841,HU,52,2,61885981.0,68626109.0,56521879.0,50123600.0,47689786.0,40493749.0,Hungary
2842,HU,53,1,7853981.0,7321079.0,5554642.0,8389034.0,5980402.0,7054589.0,Hungary
2843,HU,53,2,9510523.0,8417471.0,7699666.0,5772996.0,3598137.0,5035710.0,Hungary
2844,HU,54,1,157442382.0,164767662.0,149949112.0,177029827.0,141426297.0,152675903.0,Hungary
2845,HU,54,2,111271493.0,120539685.0,119058808.0,120612541.0,115838948.0,122171530.0,Hungary
2846,HU,55,1,122045454.0,118843417.0,114834180.0,130009540.0,127440523.0,113501661.0,Hungary
2847,HU,55,2,40491256.0,39631760.0,35773533.0,38272777.0,35928048.0,32291955.0,Hungary
2848,HU,56,1,113195364.0,117437209.0,125026610.0,118948671.0,137767381.0,154842460.0,Hungary
2849,HU,56,2,159793703.0,177803693.0,168270361.0,188894224.0,197604955.0,221868110.0,Hungary
2850,HU,57,1,57339948.0,64970463.0,73791257.0,66346173.0,59427029.0,70904637.0,Hungary
2851,HU,57,2,20747842.0,26595163.0,30000587.0,26532973.0,25409376.0,26515375.0,Hungary
2852,HU,58,1,78530624.0,83557440.0,78622626.0,81642748.0,74874648.0,80858881.0,Hungary
2853,HU,58,2,16234583.0,17903601.0,16213887.0,22079151.0,16908713.0,23051556.0,Hungary
2854,HU,59,1,245312783.0,240174008.0,235235489.0,238677621.0,191131397.0,219494249.0,Hungary
2855,HU,59,2,108603025.0,108839729.0,108736851.0,135864755.0,124694920.0,144648958.0,Hungary
2856,HU,60,1,103963066.0,129516221.0,107415283.0,122524071.0,120121899.0,100206461.0,Hungary
2857,HU,60,2,62411985.0,87828581.0,69105778.0,71989523.0,77633097.0,104903544.0,Hungary
2858,HU,61,1,609988790.0,756907724.0,902685137.0,889365086.0,900029987.0,926439223.0,Hungary
2859,HU,61,2,338344137.0,441462085.0,402741012.0,424141325.0,437074418.0,572010471.0,Hungary
2860,HU,62,1,464851116.0,576128213.0,638562034.0,615719327.0,545025308.0,544330486.0,Hungary
2861,HU,62,2,292074019.0,327885939.0,279430695.0,309063595.0,304367769.0,282131086.0,Hungary
2862,HU,63,1,226552365.0,241466706.0,251316510.0,282322770.0,544673666.0,314376424.0,Hungary
2863,HU,63,2,157767852.0,158237466.0,166129773.0,219786000.0,261471761.0,268687911.0,Hungary
2864,HU,64,1,556018338.0,616861097.0,734563374.0,777468982.0,648166622.0,683863013.0,Hungary
2865,HU,64,2,485813399.0,584004243.0,659147117.0,633741626.0,542365008.0,564670431.0,Hungary
2866,HU,65,1,23174518.0,27953352.0,26759276.0,28327668.0,28438454.0,38042605.0,Hungary
2867,HU,65,2,10113788.0,10956498.0,7652079.0,10271895.0,10126225.0,14715631.0,Hungary
2868,HU,66,1,9322087.0,9084118.0,9498327.0,12305642.0,10742119.0,10583879.0,Hungary
2869,HU,66,2,2313032.0,2669310.0,2842368.0,3084170.0,3718742.0,4847761.0,Hungary
2870,HU,67,1,7106032.0,7970165.0,10269840.0,15774546.0,17167222.0,22330758.0,Hungary
2871,HU,67,2,663247.0,1179174.0,1204627.0,1625757.0,2446981.0,4306325.0,Hungary
2872,HU,68,1,318121730.0,337948032.0,374108215.0,405845683.0,369112403.0,447850258.0,Hungary
2873,HU,68,2,341476337.0,372436751.0,403797517.0,419704797.0,415470541.0,477624577.0,Hungary
2874,HU,69,1,166373479.0,187197152.0,220729154.0,239699016.0,225277179.0,255547971.0,Hungary
2875,HU,69,2,448101253.0,445156409.0,417943879.0,390566352.0,400028997.0,440316683.0,Hungary
2876,HU,70,1,508828772.0,534879625.0,563075577.0,594143022.0,578218411.0,699529138.0,Hungary
2877,HU,70,2,659762291.0,729747415.0,750208964.0,739826177.0,691863427.0,762959337.0,Hungary
2878,HU,71,1,123972387.0,138129957.0,150796883.0,148077451.0,163943932.0,276424624.0,Hungary
2879,HU,71,2,133186520.0,136849407.0,120240849.0,161136812.0,189853284.0,161260958.0,Hungary
2880,HU,72,1,1738956496.0,2166848206.0,2455363326.0,2223979398.0,1855417123.0,3150157610.0,Hungary
2881,HU,72,2,853357066.0,1355395418.0,1587576157.0,1338332676.0,1194774031.0,1805960099.0,Hungary
2882,HU,73,1,2001172468.0,2207698840.0,2446192527.0,2600486870.0,2350442577.0,2855829001.0,Hungary
2883,HU,73,2,1336072661.0,1464733919.0,1549653276.0,1546684412.0,1378315708.0,1657933170.0,Hungary
2884,HU,74,1,544903939.0,675728910.0,721765913.0,682229463.0,665547508.0,1070199595.0,Hungary
2885,HU,74,2,189581971.0,219726356.0,250603296.0,226600468.0,208388302.0,341196880.0,Hungary
2886,HU,75,1,33816321.0,42378765.0,35804990.0,40033180.0,36987908.0,34347850.0,Hungary
2887,HU,75,2,1883755.0,2148329.0,1359297.0,1795898.0,3287767.0,4441087.0,Hungary
2888,HU,76,1,1557658334.0,1872175953.0,2058065658.0,1910249681.0,1650486758.0,2274209492.0,Hungary
2889,HU,76,2,1170269065.0,1355800915.0,1469569715.0,1380186758.0,1128422488.0,1502813099.0,Hungary
2890,HU,78,1,22324867.0,17103752.0,28447443.0,21807026.0,19009375.0,12475676.0,Hungary
2891,HU,78,2,6802075.0,7777219.0,6242292.0,5970927.0,4619057.0,8249770.0,Hungary
2892,HU,79,1,62145653.0,78766273.0,77724313.0,81166500.0,70516566.0,92196633.0,Hungary
2893,HU,79,2,18159912.0,19124912.0,24650532.0,28084192.0,32866552.0,35155108.0,Hungary
2894,HU,80,1,51919710.0,61964394.0,63284674.0,57705619.0,48919254.0,104434463.0,Hungary
2895,HU,80,2,13322755.0,22068353.0,33261977.0,27211181.0,21792868.0,43165785.0,Hungary
2896,HU,81,1,51124768.0,60301081.0,47492702.0,47248600.0,41349410.0,55186990.0,Hungary
2897,HU,81,2,30699201.0,40174266.0,29408038.0,29332325.0,25788634.0,38572796.0,Hungary
2898,HU,82,1,342168969.0,397105260.0,395100275.0,421543864.0,391765708.0,483676784.0,Hungary
2899,HU,82,2,117801085.0,119772667.0,135576085.0,155964640.0,136531035.0,168907168.0,Hungary
2900,HU,83,1,587152037.0,584394548.0,599896909.0,638149091.0,568186316.0,657645434.0,Hungary
2901,HU,83,2,412484066.0,445050671.0,439329217.0,420160108.0,382868762.0,433422248.0,Hungary
2902,HU,84,1,15069502532.0,15564060921.0,15865896509.0,17015617235.0,15747454837.0,17443011541.0,Hungary
2903,HU,84,2,17897937617.0,18687415096.0,18550211991.0,18339986482.0,16811886131.0,17458723990.0,Hungary
2904,HU,85,1,17582408142.0,19648533119.0,20803968071.0,23259242008.0,22207225266.0,25918534427.0,Hungary
2905,HU,85,2,19565080830.0,21075516694.0,22497902702.0,25297827320.0,25822498497.0,29578549134.0,Hungary
2906,HU,86,1,290930980.0,179720036.0,168950640.0,223869036.0,175879574.0,208299290.0,Hungary
2907,HU,86,2,335272514.0,337941890.0,340818981.0,369537359.0,354955324.0,450938283.0,Hungary
2908,HU,87,1,9239281219.0,10282977588.0,10557425884.0,11102565434.0,9904376566.0,11022780857.0,Hungary
2909,HU,87,2,14502694123.0,14917722473.0,15241169110.0,17983018661.0,15629641935.0,16594104271.0,Hungary
2910,HU,88,1,578513592.0,860808624.0,1132248542.0,659572158.0,830858222.0,1164883972.0,Hungary
2911,HU,88,2,30261858.0,57299931.0,467620946.0,63009795.0,73140506.0,142576263.0,Hungary
2912,HU,89,1,11524253.0,11336646.0,11517836.0,17276535.0,10873071.0,21473207.0,Hungary
2913,HU,89,2,7323700.0,9426693.0,9284856.0,16316934.0,7075598.0,17627590.0,Hungary
2914,HU,90,1,1898640545.0,2103080006.0,2236809402.0,2556550860.0,3702476437.0,2831740011.0,Hungary
2915,HU,90,2,3347034739.0,3721260253.0,3526836903.0,3484373587.0,3218137621.0,3482589021.0,Hungary
2916,HU,91,1,56380320.0,57172933.0,62945114.0,64326692.0,49373349.0,63812479.0,Hungary
2917,HU,91,2,47341444.0,31317503.0,35554848.0,32771261.0,24540123.0,29640987.0,Hungary
2918,HU,92,1,8887812.0,9188543.0,9774813.0,13854688.0,11090447.0,16014207.0,Hungary
2919,HU,92,2,5642648.0,6533126.0,5460277.0,5646028.0,2660023.0,2765105.0,Hungary
2920,HU,93,1,29789282.0,34061946.0,32586248.0,85218566.0,60323656.0,72122241.0,Hungary
2921,HU,93,2,27690329.0,35569279.0,31713840.0,45781560.0,48857893.0,51611769.0,Hungary
2922,HU,94,1,1172842857.0,1181155541.0,1277750691.0,1456708915.0,1414826310.0,1581554028.0,Hungary
2923,HU,94,2,1665227306.0,1620554394.0,1672556025.0,1652628248.0,1500248317.0,1818920401.0,Hungary
2924,HU,95,1,384042589.0,409291610.0,457155734.0,539490373.0,527311930.0,680119243.0,Hungary
2925,HU,95,2,521229051.0,513220577.0,561218981.0,586725858.0,590701013.0,751485799.0,Hungary
2926,HU,96,1,246184246.0,262711251.0,280486282.0,293266501.0,308073183.0,352073449.0,Hungary
2927,HU,96,2,500695551.0,519679907.0,505850048.0,483909565.0,457296562.0,514946003.0,Hungary
2928,HU,97,1,2407068.0,29244093.0,6335005.0,21356751.0,2819650.0,9366231.0,Hungary
2929,HU,97,2,2664320.0,4380356.0,2253459.0,2629763.0,8586849.0,1836818.0,Hungary
2930,HU,99,1,127265442.0,149174687.0,188881102.0,537132200.0,435011782.0,437461533.0,Hungary
2931,HU,99,2,58189001.0,207923826.0,443072697.0,736241667.0,727301576.0,957748199.0,Hungary
2932,HU,TO,1,84828927788.0,95157434384.0,102260590539.0,107726732081.0,101416466304.0,120100587491.0,Hungary
2933,HU,TO,2,92073192297.0,100752434268.0,105572817968.0,110578626436.0,105428490321.0,119985402630.0,Hungary
2934,IE,01,1,283570945.0,303861044.0,261731750.0,357127285.0,479987220.0,311532609.0,Ireland
2935,IE,01,2,339961410.0,448157115.0,439697518.0,454065040.0,358493798.0,534012052.0,Ireland
2936,IE,02,1,618401163.0,604887740.0,637470084.0,608493244.0,586649248.0,580249069.0,Ireland
2937,IE,02,2,2904405412.0,3088186117.0,3122840106.0,3118304993.0,3192968643.0,3279920041.0,Ireland
2938,IE,03,1,161920549.0,185960846.0,191140381.0,197042985.0,178161238.0,178225432.0,Ireland
2939,IE,03,2,493851203.0,539615658.0,509093991.0,534781625.0,488397981.0,545690676.0,Ireland
2940,IE,04,1,578773500.0,729560830.0,783154686.0,804517517.0,853601415.0,720554178.0,Ireland
2941,IE,04,2,1743014630.0,2375116151.0,2590109128.0,3064070848.0,2960221687.0,3205368494.0,Ireland
2942,IE,05,1,11283491.0,9984476.0,17181656.0,17284023.0,23108615.0,29403478.0,Ireland
2943,IE,05,2,42805493.0,40689043.0,38563111.0,38785744.0,39117188.0,50011588.0,Ireland
2944,IE,06,1,80485250.0,85293137.0,82990981.0,97560445.0,111132502.0,135800936.0,Ireland
2945,IE,06,2,13948245.0,14200075.0,12940812.0,13582864.0,17597624.0,21010349.0,Ireland
2946,IE,07,1,344251802.0,334531801.0,352603064.0,384331181.0,368278144.0,365594307.0,Ireland
2947,IE,07,2,110970375.0,113067270.0,104593684.0,122530038.0,135793701.0,183124938.0,Ireland
2948,IE,08,1,421447206.0,437433499.0,463426861.0,455262606.0,474885116.0,427271309.0,Ireland
2949,IE,08,2,41546962.0,48321504.0,37605986.0,33638010.0,36926428.0,31098286.0,Ireland
2950,IE,09,1,132824903.0,152873665.0,155085381.0,173726703.0,163062559.0,158398941.0,Ireland
2951,IE,09,2,26755229.0,29323895.0,28298943.0,34936026.0,31493019.0,27529925.0,Ireland
2952,IE,10,1,252028368.0,304340830.0,478278154.0,404598742.0,390893145.0,411158113.0,Ireland
2953,IE,10,2,16355703.0,19220861.0,18820624.0,33246271.0,39609137.0,48005824.0,Ireland
2954,IE,11,1,130839623.0,140994608.0,143154179.0,169222905.0,154555454.0,143841502.0,Ireland
2955,IE,11,2,48176197.0,43428196.0,51425676.0,45793793.0,49981961.0,53921315.0,Ireland
2956,IE,12,1,77653188.0,89982085.0,95823939.0,86912271.0,82248308.0,82543985.0,Ireland
2957,IE,12,2,38756015.0,50073631.0,51260552.0,46000103.0,42182742.0,54761550.0,Ireland
2958,IE,13,1,55882357.0,61446514.0,67164748.0,73361974.0,75713447.0,60907086.0,Ireland
2959,IE,13,2,41927059.0,41415295.0,35391338.0,30257761.0,23581088.0,25029364.0,Ireland
2960,IE,14,1,8329836.0,4201267.0,5847795.0,5466510.0,6441716.0,2646762.0,Ireland
2961,IE,14,2,1317979.0,1849146.0,1874164.0,2336669.0,3240581.0,872659.0,Ireland
2962,IE,15,1,337416731.0,383032313.0,392843688.0,381653877.0,407462373.0,445314626.0,Ireland
2963,IE,15,2,85285914.0,88968652.0,70100044.0,72380143.0,86949185.0,117077056.0,Ireland
2964,IE,16,1,441485013.0,488511117.0,491375189.0,505908780.0,429806170.0,374210792.0,Ireland
2965,IE,16,2,756151860.0,843959264.0,887073295.0,799610083.0,722446480.0,787598616.0,Ireland
2966,IE,17,1,352747900.0,357215967.0,338553744.0,351671811.0,360407073.0,329147123.0,Ireland
2967,IE,17,2,209645353.0,155154024.0,142545565.0,147427381.0,118588877.0,119333647.0,Ireland
2968,IE,18,1,363556274.0,358658780.0,373682970.0,400137974.0,411753705.0,359864105.0,Ireland
2969,IE,18,2,276222643.0,265913243.0,282186522.0,292766148.0,305969271.0,308041679.0,Ireland
2970,IE,19,1,831126370.0,854834952.0,872062826.0,907500537.0,932906776.0,788885698.0,Ireland
2971,IE,19,2,2290860376.0,2383828133.0,2087536869.0,2137852397.0,2185597791.0,1822896504.0,Ireland
2972,IE,20,1,447258833.0,482090380.0,519741207.0,508067597.0,532648676.0,437014187.0,Ireland
2973,IE,20,2,116053359.0,137712139.0,176896029.0,157688338.0,150220596.0,179763626.0,Ireland
2974,IE,21,1,490788461.0,543153462.0,552787020.0,565601551.0,583186617.0,563711644.0,Ireland
2975,IE,21,2,431485933.0,561404586.0,337179804.0,401543194.0,400705849.0,446340376.0,Ireland
2976,IE,22,1,886477274.0,874073560.0,898262586.0,970884558.0,1053481057.0,990646012.0,Ireland
2977,IE,22,2,1281904462.0,1337146363.0,1416423519.0,1685058497.0,1433219068.0,1649489991.0,Ireland
2978,IE,23,1,738274695.0,777176331.0,1050452985.0,894005735.0,959037221.0,1068009619.0,Ireland
2979,IE,23,2,282428553.0,319271231.0,345160618.0,366960762.0,394742361.0,450660041.0,Ireland
2980,IE,24,1,80981906.0,84669988.0,46616321.0,70286554.0,73834711.0,70741485.0,Ireland
2981,IE,24,2,56528025.0,21333191.0,7799008.0,3801721.0,1852107.0,2446610.0,Ireland
2982,IE,25,1,96728593.0,118156885.0,128706829.0,123277297.0,131440225.0,156249830.0,Ireland
2983,IE,25,2,201550944.0,195826009.0,216571408.0,261367942.0,251196800.0,225798517.0,Ireland
2984,IE,26,1,211817339.0,222121468.0,235430340.0,235893519.0,216803442.0,215826119.0,Ireland
2985,IE,26,2,215801139.0,280350413.0,264992264.0,173861199.0,185883002.0,231982414.0,Ireland
2986,IE,27,1,3869861681.0,4759011781.0,5794619557.0,5523333212.0,3402626527.0,6171111419.0,Ireland
2987,IE,27,2,815473882.0,1213948488.0,1237698960.0,1074165990.0,837960748.0,1015488863.0,Ireland
2988,IE,28,1,274185067.0,323619898.0,336313301.0,325539852.0,319578258.0,354499374.0,Ireland
2989,IE,28,2,582381445.0,705484203.0,842465338.0,829726260.0,699975473.0,904183275.0,Ireland
2990,IE,29,1,4692528223.0,3663937093.0,3630327875.0,5093914312.0,8319006947.0,10318675046.0,Ireland
2991,IE,29,2,24931385993.0,21103351757.0,27656227062.0,31751539482.0,35565124320.0,31235402733.0,Ireland
2992,IE,30,1,5434479098.0,9073613449.0,11461196646.0,7343242632.0,8932448253.0,9532941198.0,Ireland
2993,IE,30,2,28731956822.0,34016591307.0,44986342445.0,47699160490.0,57569891173.0,57095643591.0,Ireland
2994,IE,31,1,334149474.0,377079989.0,464698448.0,426278761.0,407518648.0,526591270.0,Ireland
2995,IE,31,2,21983909.0,27912540.0,37682288.0,37774397.0,34572694.0,38231551.0,Ireland
2996,IE,32,1,226415363.0,242886221.0,241434099.0,254934182.0,256022087.0,286106222.0,Ireland
2997,IE,32,2,400220359.0,347624896.0,232430639.0,261979604.0,104087355.0,128794338.0,Ireland
2998,IE,33,1,1114648382.0,1157646840.0,1046431984.0,1037128767.0,962137558.0,1248143939.0,Ireland
2999,IE,33,2,7791522348.0,7505167014.0,7696546690.0,7817249708.0,4206482445.0,4602650899.0,Ireland
3000,IE,34,1,344438063.0,383404019.0,340525577.0,379857999.0,410182296.0,415273183.0,Ireland
3001,IE,34,2,80960003.0,93183269.0,106518344.0,87641858.0,65393104.0,55718141.0,Ireland
3002,IE,35,1,116231595.0,112903253.0,128528559.0,118357383.0,111702350.0,143648625.0,Ireland
3003,IE,35,2,443589697.0,447114662.0,439287884.0,515345228.0,585952528.0,739663820.0,Ireland
3004,IE,36,1,5750403.0,4721471.0,5443565.0,5912732.0,5656063.0,8213197.0,Ireland
3005,IE,36,2,17606355.0,15462212.0,19637064.0,12728445.0,15692448.0,15973293.0,Ireland
3006,IE,37,1,222655372.0,217249732.0,221003524.0,244689724.0,194310607.0,192665263.0,Ireland
3007,IE,37,2,19831119.0,36441156.0,44791530.0,49965049.0,52135210.0,74735092.0,Ireland
3008,IE,38,1,734392565.0,866773386.0,881859656.0,913499808.0,997713660.0,1122158113.0,Ireland
3009,IE,38,2,3057452009.0,3297622500.0,3584201105.0,3694187824.0,2866568345.0,3296184551.0,Ireland
3010,IE,39,1,2231996035.0,2488412863.0,2628343731.0,2714366279.0,2632969110.0,3237208175.0,Ireland
3011,IE,39,2,1255571830.0,1278154117.0,1415158466.0,1444289315.0,1396482174.0,1810406421.0,Ireland
