,iso2,partner_iso2,flow,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,sum_2021,ISO3,name
7800,LT,LY,1,11092.0,20213.0,1049.0,2152.0,428.0,362.0,LTU,Lithuania
7801,LT,LY,2,2614596.0,14655811.0,39118430.0,64952594.0,26463219.0,53305090.0,LTU,Lithuania
7802,LT,EG,1,8350841.0,13602033.0,19174509.0,15525494.0,14711535.0,38851839.0,LTU,Lithuania
7803,LT,EG,2,155579401.0,25966141.0,48103302.0,45120483.0,67516432.0,38458741.0,LTU,Lithuania
7804,LT,SD,1,40864.0,43568.0,36811.0,38319.0,285684.0,47374.0,LTU,Lithuania
7805,LT,SD,2,16913232.0,9020524.0,698534.0,43259492.0,44127048.0,15313278.0,LTU,Lithuania
7806,LT,MR,1,250200.0,0.0,0.0,217.0,65.0,1915.0,LTU,Lithuania
7807,LT,MR,2,1013715.0,736495.0,966196.0,2027231.0,1364640.0,1520533.0,LTU,Lithuania
7808,LT,ML,2,135098.0,2813283.0,1030267.0,1174230.0,1379490.0,1689073.0,LTU,Lithuania
7809,LT,BF,1,2215.0,3553.0,382.0,0.0,0.0,147.0,LTU,Lithuania
7810,LT,BF,2,417909.0,177437.0,468149.0,1058172.0,1144759.0,1818384.0,LTU,Lithuania
7811,LT,NE,1,162.0,0.0,0.0,0.0,2580.0,3080.0,LTU,Lithuania
7812,LT,NE,2,52427.0,9775.0,11097.0,7507.0,633493.0,251164.0,LTU,Lithuania
7813,LT,TD,2,13815.0,268320.0,34219.0,25421.0,759893.0,245691.0,LTU,Lithuania
7814,LT,CV,2,48346.0,54632.0,8116.0,9788.0,4891.0,0.0,LTU,Lithuania
7815,LT,SN,1,317.0,6348.0,4175.0,181.0,23790.0,1001181.0,LTU,Lithuania
7816,LT,SN,2,3592933.0,2041005.0,1705375.0,2408280.0,2732508.0,8287197.0,LTU,Lithuania
7817,LT,GM,2,154238.0,214549.0,393962.0,665687.0,667632.0,1017275.0,LTU,Lithuania
7818,LT,GW,2,146296.0,64130.0,386047.0,335416.0,275064.0,300276.0,LTU,Lithuania
7819,LT,GN,1,54813.0,2530.0,4564.0,30351.0,2026.0,5239.0,LTU,Lithuania
7820,LT,GN,2,251976.0,327034.0,474285.0,1084389.0,8511019.0,1209455.0,LTU,Lithuania
7821,LT,SL,1,95.0,0.0,0.0,534.0,1735.0,4226.0,LTU,Lithuania
7822,LT,SL,2,149393.0,384603.0,630896.0,861504.0,1363056.0,673644.0,LTU,Lithuania
7823,LT,LR,1,21266.0,0.0,5162.0,50.0,465.0,21.0,LTU,Lithuania
7824,LT,LR,2,298584.0,312593.0,134837.0,1012215.0,311840.0,157621.0,LTU,Lithuania
7825,LT,CI,1,68140.0,490571.0,159476.0,348261.0,706891.0,720228.0,LTU,Lithuania
7826,LT,CI,2,2451157.0,2087971.0,6567275.0,6633081.0,9196338.0,18127797.0,LTU,Lithuania
7827,LT,GH,1,65927.0,34697.0,323349.0,332854.0,244307.0,714074.0,LTU,Lithuania
7828,LT,GH,2,2731637.0,3882623.0,3020637.0,3588333.0,8970940.0,18633203.0,LTU,Lithuania
7829,LT,TG,2,7190229.0,4706225.0,2800682.0,2978254.0,3573140.0,2234129.0,LTU,Lithuania
7830,LT,BJ,1,661181.0,51874.0,476.0,9.0,990.0,168.0,LTU,Lithuania
7831,LT,BJ,2,2371301.0,2388724.0,7233296.0,3861717.0,2861227.0,3394384.0,LTU,Lithuania
7832,LT,NG,1,2431.0,14143820.0,406391.0,136675.0,357032.0,698952.0,LTU,Lithuania
7833,LT,NG,2,28777693.0,67525895.0,59445968.0,51349941.0,231422508.0,214505224.0,LTU,Lithuania
7834,LT,CM,1,1130.0,2854.0,496.0,1406.0,143991.0,1558742.0,LTU,Lithuania
7835,LT,CM,2,2205338.0,3274711.0,3023548.0,3511209.0,9571488.0,4660123.0,LTU,Lithuania
7836,LT,GQ,2,116491.0,10217.0,38439.0,91217.0,193140.0,430211.0,LTU,Lithuania
7837,LT,GA,1,7.0,0.0,0.0,0.0,0.0,21000.0,LTU,Lithuania
7838,LT,GA,2,65684.0,108083.0,200335.0,445720.0,942575.0,750600.0,LTU,Lithuania
7839,LT,CG,1,203584.0,325.0,0.0,21018.0,50.0,125424.0,LTU,Lithuania
7840,LT,CG,2,10438550.0,472611.0,190335.0,224764.0,79574.0,4121550.0,LTU,Lithuania
7841,LT,CD,1,39288.0,185.0,18.0,0.0,3087.0,37900.0,LTU,Lithuania
7842,LT,CD,2,130008.0,1908899.0,1070362.0,250727.0,513979.0,833621.0,LTU,Lithuania
7843,LT,RW,1,2567.0,143.0,0.0,6057.0,84.0,58109.0,LTU,Lithuania
7844,LT,RW,2,709601.0,526806.0,391375.0,4841594.0,881099.0,7465082.0,LTU,Lithuania
7845,LT,BI,1,442.0,0.0,0.0,0.0,35.0,4736.0,LTU,Lithuania
7846,LT,BI,2,7212.0,4989.0,3302.0,88277.0,321946.0,228614.0,LTU,Lithuania
7847,LT,AO,1,35316.0,182772.0,690.0,83.0,670.0,15161.0,LTU,Lithuania
7848,LT,AO,2,20758755.0,29268907.0,13495002.0,11831855.0,6024091.0,12907907.0,LTU,Lithuania
7849,LT,ET,1,314792.0,373911.0,258445.0,312687.0,301226.0,770405.0,LTU,Lithuania
7850,LT,ET,2,979275.0,461970.0,1208213.0,1337741.0,1148643.0,331598.0,LTU,Lithuania
7851,LT,ER,2,3020.0,0.0,0.0,3448.0,0.0,0.0,LTU,Lithuania
7852,LT,DJ,2,280641.0,52259.0,41421.0,66386.0,102187.0,142873.0,LTU,Lithuania
7853,LT,SO,2,111741.0,3344.0,21000.0,51663.0,223844.0,204999.0,LTU,Lithuania
7854,LT,KE,1,214974.0,503677.0,659275.0,384806.0,686797.0,1275966.0,LTU,Lithuania
7855,LT,KE,2,21629823.0,1899238.0,10442852.0,13628556.0,9043256.0,29010720.0,LTU,Lithuania
7856,LT,UG,1,745419.0,453704.0,115221.0,74439.0,521948.0,372463.0,LTU,Lithuania
7857,LT,UG,2,460103.0,354733.0,446297.0,513675.0,5000542.0,3949175.0,LTU,Lithuania
7858,LT,TZ,1,5169578.0,1954288.0,1246089.0,83753.0,56526.0,342827.0,LTU,Lithuania
7859,LT,TZ,2,5152951.0,2077699.0,2723043.0,1169751.0,16532139.0,961060.0,LTU,Lithuania
7860,LT,SC,2,261238.0,24539.0,12036.0,119107.0,195723.0,147975.0,LTU,Lithuania
7861,LT,MZ,1,7999369.0,2034333.0,606221.0,438261.0,340796.0,825055.0,LTU,Lithuania
7862,LT,MZ,2,11250172.0,10088182.0,16218354.0,7465133.0,4199876.0,7160814.0,LTU,Lithuania
7863,LT,MG,1,336.0,280.0,556.0,506.0,927.0,12792.0,LTU,Lithuania
7864,LT,MG,2,19447.0,592030.0,281869.0,360545.0,297883.0,155153.0,LTU,Lithuania
7865,LT,MU,1,998.0,437332.0,112804.0,280635.0,250894.0,466463.0,LTU,Lithuania
7866,LT,MU,2,342277.0,695524.0,3161954.0,1077145.0,1093808.0,863406.0,LTU,Lithuania
7867,LT,KM,1,186.0,242.0,0.0,0.0,0.0,489.0,LTU,Lithuania
7868,LT,KM,2,70637.0,0.0,0.0,5866.0,195163.0,0.0,LTU,Lithuania
7869,LT,ZM,2,2857970.0,2056441.0,1010014.0,1296939.0,1114920.0,1771740.0,LTU,Lithuania
7870,LT,ZW,1,157305.0,11526.0,6466.0,0.0,197.0,4350.0,LTU,Lithuania
7871,LT,ZW,2,929740.0,221279.0,519845.0,260417.0,498965.0,693898.0,LTU,Lithuania
7872,LT,MW,1,4440418.0,2572657.0,798032.0,779156.0,1297863.0,1155215.0,LTU,Lithuania
7873,LT,MW,2,1226591.0,7469243.0,941828.0,807271.0,1054290.0,1089762.0,LTU,Lithuania
7874,LT,ZA,1,41507384.0,39073369.0,53188673.0,46355305.0,33175208.0,32681291.0,LTU,Lithuania
7875,LT,ZA,2,26801064.0,48505484.0,35076663.0,111779005.0,60863031.0,127878850.0,LTU,Lithuania
7876,LT,NA,1,163598.0,149592.0,176036.0,3109.0,1795.0,2564.0,LTU,Lithuania
7877,LT,NA,2,8672865.0,438291.0,1985303.0,1769812.0,552178.0,2466743.0,LTU,Lithuania
7878,LT,BW,1,2239.0,4478.0,328.0,108.0,0.0,100.0,LTU,Lithuania
7879,LT,BW,2,3928.0,14492.0,149779.0,306970.0,168214.0,185481.0,LTU,Lithuania
7880,LT,LS,2,1665.0,84334.0,480.0,0.0,17396.0,0.0,LTU,Lithuania
7881,LT,US,1,316662026.0,368979190.0,409583786.0,478013175.0,484288613.0,953023209.0,LTU,Lithuania
7882,LT,US,2,1162577672.0,1374514902.0,1417006802.0,1100233827.0,1256766627.0,2161372047.0,LTU,Lithuania
7883,LT,CA,1,14414454.0,17941524.0,33193228.0,17144958.0,18826347.0,26721992.0,LTU,Lithuania
7884,LT,CA,2,61718550.0,42649426.0,46776603.0,151841545.0,122555557.0,134267115.0,LTU,Lithuania
7885,LT,GL,1,38490.0,275202.0,133480.0,1974.0,73181.0,229731.0,LTU,Lithuania
7886,LT,GL,2,210425.0,239780.0,256274.0,168119.0,377636.0,299974.0,LTU,Lithuania
7887,LT,MX,1,4977742.0,26746758.0,33981365.0,44487151.0,8021642.0,10969800.0,LTU,Lithuania
7888,LT,MX,2,14944826.0,17747865.0,25248658.0,22175422.0,20347129.0,74950067.0,LTU,Lithuania
7889,LT,BM,1,231.0,0.0,0.0,0.0,0.0,54.0,LTU,Lithuania
7890,LT,BM,2,89171.0,8980.0,53370.0,2916200.0,60332.0,465085.0,LTU,Lithuania
7891,LT,GT,1,306.0,657227.0,839294.0,402884.0,96686.0,330640.0,LTU,Lithuania
7892,LT,GT,2,294792.0,658999.0,919836.0,1000665.0,5561365.0,4338344.0,LTU,Lithuania
7893,LT,BZ,2,1291162.0,69192.0,101712.0,9337166.0,51676.0,0.0,LTU,Lithuania
7894,LT,HN,1,2192.0,6002.0,117963.0,13623.0,123145.0,15149.0,LTU,Lithuania
7895,LT,HN,2,173148.0,457350.0,64179.0,559183.0,1000823.0,453967.0,LTU,Lithuania
7896,LT,SV,1,76675.0,51744.0,29269.0,13717.0,46925.0,111412.0,LTU,Lithuania
7897,LT,SV,2,112322.0,10739.0,218277.0,189595.0,324131.0,657271.0,LTU,Lithuania
7898,LT,NI,1,42303.0,209818.0,884516.0,1455857.0,828471.0,689994.0,LTU,Lithuania
7899,LT,NI,2,231590.0,772298.0,170923.0,132438.0,175744.0,702881.0,LTU,Lithuania
7900,LT,CR,1,11436198.0,6623767.0,5271668.0,1476292.0,1866737.0,735227.0,LTU,Lithuania
7901,LT,CR,2,1210573.0,1107684.0,1166943.0,12428947.0,1769503.0,2571916.0,LTU,Lithuania
7902,LT,PA,1,1293.0,2002.0,3692.0,131310.0,194266.0,135078.0,LTU,Lithuania
7903,LT,PA,2,3492801.0,10580323.0,22246434.0,608603.0,456301.0,329233.0,LTU,Lithuania
7904,LT,CU,1,266.0,1318.0,1425.0,0.0,0.0,2270.0,LTU,Lithuania
7905,LT,CU,2,1696800.0,16567971.0,2241015.0,1374530.0,203165.0,597261.0,LTU,Lithuania
7906,LT,KN,1,6336.0,1730.0,0.0,0.0,0.0,60.0,LTU,Lithuania
7907,LT,KN,2,50528.0,2522.0,184597.0,0.0,29665.0,28800.0,LTU,Lithuania
7908,LT,HT,1,6608.0,813.0,6658.0,5252.0,6278.0,14946.0,LTU,Lithuania
7909,LT,HT,2,271626.0,196455.0,259335.0,196892.0,258096.0,8205761.0,LTU,Lithuania
7910,LT,BS,1,8760.0,0.0,0.0,0.0,297.0,57.0,LTU,Lithuania
7911,LT,BS,2,930968.0,345650.0,980886.0,446531.0,31116018.0,204446.0,LTU,Lithuania
7912,LT,DO,1,24451.0,33411.0,92225.0,39636.0,53610.0,150836.0,LTU,Lithuania
7913,LT,DO,2,1965664.0,2276446.0,3084617.0,1811372.0,10069915.0,1909869.0,LTU,Lithuania
7914,LT,AG,1,12.0,1260.0,1298.0,0.0,0.0,1532.0,LTU,Lithuania
7915,LT,AG,2,82586.0,28699.0,28522.0,1378.0,77458.0,119838.0,LTU,Lithuania
7916,LT,DM,2,1010389.0,823544.0,57126.0,162899.0,263621.0,202724.0,LTU,Lithuania
7917,LT,KY,2,2660.0,1520.0,0.0,0.0,92594.0,17596.0,LTU,Lithuania
7918,LT,JM,1,435.0,0.0,810.0,84.0,1133.0,6544.0,LTU,Lithuania
7919,LT,JM,2,29284.0,629341.0,984534.0,826607.0,849784.0,470244.0,LTU,Lithuania
7920,LT,LC,1,7653.0,308.0,499.0,6227.0,29.0,0.0,LTU,Lithuania
7921,LT,LC,2,14568.0,35339.0,58053.0,96840.0,28227.0,120195.0,LTU,Lithuania
7922,LT,BL,2,2562.0,0.0,36974.0,83270.0,108543.0,0.0,LTU,Lithuania
7923,LT,VC,2,19002.0,30670.0,49213.0,115035.0,72646.0,136398.0,LTU,Lithuania
7924,LT,VG,1,14030.0,1384.0,0.0,0.0,0.0,223.0,LTU,Lithuania
7925,LT,VG,2,16296.0,3178.0,0.0,2017.0,2599.0,0.0,LTU,Lithuania
7926,LT,BB,1,5.0,3377.0,8591.0,6407.0,11452.0,8423.0,LTU,Lithuania
7927,LT,BB,2,83702.0,67576.0,174904.0,251334.0,240467.0,215298.0,LTU,Lithuania
7928,LT,TT,2,159628.0,581284.0,1073331.0,1584982.0,600269.0,1667969.0,LTU,Lithuania
7929,LT,GD,2,88350.0,95281.0,469823.0,162353.0,86475.0,56097.0,LTU,Lithuania
7930,LT,AW,2,1510.0,2669.0,137891.0,127809.0,55464.0,243720.0,LTU,Lithuania
7931,LT,CW,1,62.0,0.0,0.0,221.0,0.0,0.0,LTU,Lithuania
7932,LT,CW,2,8234.0,21445.0,5723.0,13834.0,55630.0,102879.0,LTU,Lithuania
7933,LT,BQ,2,804.0,0.0,0.0,3084.0,3697.0,0.0,LTU,Lithuania
7934,LT,SX,2,220941.0,204735.0,272105.0,240061.0,536291.0,2048.0,LTU,Lithuania
7935,LT,CO,1,1965089.0,714079.0,691141.0,869568.0,754835.0,789706.0,LTU,Lithuania
7936,LT,CO,2,1586226.0,2183004.0,2345856.0,2910113.0,3310840.0,6169748.0,LTU,Lithuania
7937,LT,VE,1,1417.0,2365.0,1086229.0,4281.0,5513.0,14055.0,LTU,Lithuania
7938,LT,VE,2,382563.0,21869.0,1339082.0,147663.0,385601.0,1242762.0,LTU,Lithuania
7939,LT,GY,1,238.0,154.0,11863.0,473819.0,276502.0,72035.0,LTU,Lithuania
7940,LT,GY,2,254288.0,152697.0,311928.0,362334.0,298523.0,413561.0,LTU,Lithuania
7941,LT,SR,1,26504.0,308.0,0.0,23138.0,0.0,22.0,LTU,Lithuania
7942,LT,SR,2,72117.0,67179.0,129068.0,89584.0,1577433.0,385832.0,LTU,Lithuania
7943,LT,EC,1,10946467.0,10383751.0,16193035.0,14964750.0,23293067.0,16416600.0,LTU,Lithuania
7944,LT,EC,2,870566.0,1299788.0,1003022.0,1409685.0,3303586.0,3445660.0,LTU,Lithuania
7945,LT,PE,1,2550201.0,3159421.0,3059157.0,3843493.0,3267517.0,5551707.0,LTU,Lithuania
7946,LT,PE,2,1438896.0,2144631.0,2392692.0,4675357.0,9062343.0,3664017.0,LTU,Lithuania
7947,LT,BR,1,22577840.0,22479379.0,23672587.0,22684071.0,23092881.0,24660519.0,LTU,Lithuania
7948,LT,BR,2,14541586.0,23780129.0,17948136.0,17178594.0,22586786.0,63767017.0,LTU,Lithuania
7949,LT,CL,1,14061123.0,10308962.0,14933293.0,12324993.0,17453749.0,9010711.0,LTU,Lithuania
7950,LT,CL,2,8005765.0,8633340.0,12608236.0,14099463.0,19262526.0,32758073.0,LTU,Lithuania
7951,LT,BO,1,655767.0,315438.0,1047141.0,616230.0,595749.0,705705.0,LTU,Lithuania
7952,LT,BO,2,699134.0,780859.0,398609.0,545340.0,819911.0,2974993.0,LTU,Lithuania
7953,LT,PY,1,2176.0,119.0,38634.0,180710.0,239292.0,959031.0,LTU,Lithuania
7954,LT,PY,2,510009.0,1153741.0,666878.0,1551392.0,1188141.0,2152808.0,LTU,Lithuania
7955,LT,UY,1,749397.0,1127738.0,1406736.0,1289788.0,763888.0,839001.0,LTU,Lithuania
7956,LT,UY,2,8924286.0,6618480.0,2746278.0,1279953.0,1394247.0,7364054.0,LTU,Lithuania
7957,LT,AR,1,23951115.0,41965764.0,29800809.0,39820962.0,32584588.0,33466946.0,LTU,Lithuania
7958,LT,AR,2,7416603.0,27717094.0,15417914.0,41239388.0,3987857.0,52158480.0,LTU,Lithuania
7959,LT,CY,1,10717589.0,27382020.0,31792017.0,23391943.0,21815217.0,13979403.0,LTU,Lithuania
7960,LT,CY,2,10448557.0,9110994.0,14614325.0,12821168.0,10202174.0,14153867.0,LTU,Lithuania
7961,LT,LB,1,550164.0,119180.0,102279.0,210570.0,159205.0,99423.0,LTU,Lithuania
7962,LT,LB,2,3359381.0,5536954.0,4527710.0,4121902.0,3166317.0,3681458.0,LTU,Lithuania
7963,LT,SY,2,278877.0,874193.0,1117814.0,871507.0,286651.0,135705.0,LTU,Lithuania
7964,LT,IQ,1,8755.0,1011.0,1416.0,3425.0,2430.0,21396.0,LTU,Lithuania
7965,LT,IQ,2,4498227.0,5933463.0,7483814.0,4985160.0,3881535.0,2974269.0,LTU,Lithuania
7966,LT,IR,1,4173141.0,3987270.0,3425906.0,1573583.0,2289380.0,6234512.0,LTU,Lithuania
7967,LT,IR,2,15742890.0,7106582.0,5360301.0,3101329.0,2838098.0,2139450.0,LTU,Lithuania
7968,LT,IL,1,20421233.0,28135414.0,21413912.0,21388429.0,32217683.0,26616516.0,LTU,Lithuania
7969,LT,IL,2,43833571.0,50008384.0,47974437.0,70189647.0,87088649.0,74545360.0,LTU,Lithuania
7970,LT,PS,2,527013.0,820581.0,1025827.0,1158739.0,2204468.0,2535611.0,LTU,Lithuania
7971,LT,TL,2,5390.0,2241.0,1190.0,0.0,0.0,0.0,LTU,Lithuania
7972,LT,JO,1,253189.0,295104.0,24497.0,69401.0,233764.0,187097.0,LTU,Lithuania
7973,LT,JO,2,3914724.0,3675635.0,9118888.0,4344205.0,10410015.0,9887053.0,LTU,Lithuania
7974,LT,SA,1,94702417.0,213651947.0,507858499.0,259523300.0,171644202.0,21453853.0,LTU,Lithuania
7975,LT,SA,2,148855966.0,171504944.0,167667505.0,456862907.0,179309625.0,98608051.0,LTU,Lithuania
7976,LT,KW,1,5344.0,27847.0,1373654.0,774858.0,246440.0,537886.0,LTU,Lithuania
7977,LT,KW,2,2294521.0,1913773.0,19805326.0,2926204.0,6072834.0,7510108.0,LTU,Lithuania
7978,LT,BH,1,680650.0,678821.0,137857.0,129917.0,36238.0,163165.0,LTU,Lithuania
7979,LT,BH,2,412122.0,398492.0,6231509.0,1035296.0,735021.0,798667.0,LTU,Lithuania
7980,LT,QA,1,3342803.0,5331705.0,6736575.0,7461817.0,3616010.0,8804849.0,LTU,Lithuania
7981,LT,QA,2,1252912.0,2705191.0,2806031.0,5732373.0,5629541.0,3725287.0,LTU,Lithuania
7982,LT,AE,1,4770752.0,3117519.0,2563735.0,2449708.0,4505908.0,10051445.0,LTU,Lithuania
7983,LT,AE,2,76799248.0,132893174.0,50786188.0,77361204.0,53364419.0,69238882.0,LTU,Lithuania
7984,LT,OM,1,227616.0,286711.0,290601.0,715024.0,1222207.0,1491338.0,LTU,Lithuania
7985,LT,OM,2,2339116.0,1546908.0,1750686.0,3171133.0,9731151.0,4137287.0,LTU,Lithuania
7986,LT,YE,1,2.0,2005.0,0.0,0.0,0.0,0.0,LTU,Lithuania
7987,LT,YE,2,9293357.0,561967.0,473337.0,878081.0,1241030.0,1217911.0,LTU,Lithuania
7988,LT,AF,1,1153.0,74378.0,15377.0,1080.0,306390.0,1361603.0,LTU,Lithuania
7989,LT,AF,2,2914476.0,8655406.0,8108700.0,5359489.0,6056487.0,3755933.0,LTU,Lithuania
7990,LT,PK,1,19652507.0,18237885.0,22233273.0,20288454.0,18465591.0,20306452.0,LTU,Lithuania
7991,LT,PK,2,7734266.0,5693597.0,5383858.0,10910455.0,12071639.0,12647832.0,LTU,Lithuania
7992,LT,IN,1,47617302.0,46597012.0,46527543.0,54641868.0,53525929.0,90653438.0,LTU,Lithuania
7993,LT,IN,2,86247978.0,60074815.0,51343103.0,45030508.0,71072908.0,80879735.0,LTU,Lithuania
7994,LT,BD,1,1817428.0,1924379.0,5695889.0,4085531.0,2980208.0,3262303.0,LTU,Lithuania
7995,LT,BD,2,5109233.0,3822136.0,23055288.0,9660541.0,5342602.0,4514270.0,LTU,Lithuania
7996,LT,MV,2,96897.0,453516.0,1000992.0,337056.0,260676.0,471924.0,LTU,Lithuania
7997,LT,LK,1,4058719.0,4359005.0,3639742.0,3962392.0,3152674.0,4814081.0,LTU,Lithuania
7998,LT,LK,2,618507.0,2811340.0,2461523.0,1001855.0,761319.0,4315514.0,LTU,Lithuania
7999,LT,NP,1,45842.0,44633.0,46951.0,59045.0,65541.0,207829.0,LTU,Lithuania
8000,LT,NP,2,140981.0,1484128.0,537778.0,2453657.0,2887000.0,4888060.0,LTU,Lithuania
8001,LT,MM,1,1721486.0,2531255.0,4035198.0,4750168.0,6356525.0,5302128.0,LTU,Lithuania
8002,LT,MM,2,362558.0,579851.0,437321.0,758496.0,946359.0,176255.0,LTU,Lithuania
8003,LT,TH,1,17044050.0,16614970.0,23564332.0,31977884.0,22655434.0,25444559.0,LTU,Lithuania
8004,LT,TH,2,7381572.0,9181896.0,13115680.0,11540915.0,13449814.0,13494623.0,LTU,Lithuania
8005,LT,LA,1,147.0,16649.0,12.0,99.0,1636.0,4372.0,LTU,Lithuania
8006,LT,LA,2,1427.0,0.0,31501.0,151691.0,7009.0,8821.0,LTU,Lithuania
8007,LT,VN,1,21312935.0,24795542.0,23662548.0,34199420.0,38141545.0,57004351.0,LTU,Lithuania
8008,LT,VN,2,20625032.0,15065497.0,23434195.0,18540615.0,19320489.0,38042520.0,LTU,Lithuania
8009,LT,KH,1,1816239.0,867582.0,841924.0,775276.0,1129935.0,1105193.0,LTU,Lithuania
8010,LT,KH,2,1246872.0,694369.0,1404625.0,1385873.0,2097840.0,932760.0,LTU,Lithuania
8011,LT,ID,1,21915043.0,17929505.0,14562515.0,16135155.0,10874363.0,16048602.0,LTU,Lithuania
8012,LT,ID,2,7407297.0,6891850.0,11686702.0,9097323.0,11393267.0,12122393.0,LTU,Lithuania
8013,LT,MY,1,7940411.0,8826987.0,11513784.0,13039714.0,18104492.0,24311995.0,LTU,Lithuania
8014,LT,MY,2,17756604.0,7969272.0,12890698.0,23661778.0,21279646.0,31025868.0,LTU,Lithuania
8015,LT,BN,2,35385.0,48849.0,140473.0,97137.0,179048.0,278137.0,LTU,Lithuania
8016,LT,SG,1,2164503.0,1836662.0,4341852.0,10203850.0,4584922.0,10893362.0,LTU,Lithuania
8017,LT,SG,2,96989815.0,191603653.0,379835780.0,215786226.0,74082009.0,255096491.0,LTU,Lithuania
8018,LT,PH,1,2337479.0,2209905.0,3278256.0,6614594.0,3415752.0,8427537.0,LTU,Lithuania
8019,LT,PH,2,5138644.0,2752699.0,6193239.0,4574876.0,5143152.0,6524899.0,LTU,Lithuania
8020,LT,MN,1,185431.0,268837.0,157705.0,11858.0,6682.0,16130.0,LTU,Lithuania
8021,LT,MN,2,8530930.0,11729401.0,12205806.0,17544479.0,6774315.0,11382307.0,LTU,Lithuania
8022,LT,CN,1,708526868.0,822913269.0,863855101.0,928726337.0,1178703316.0,1594640720.0,LTU,Lithuania
8023,LT,CN,2,123192163.0,179148231.0,188760989.0,276751284.0,315773310.0,227926238.0,LTU,Lithuania
8024,LT,KR,1,262945554.0,245574785.0,213854110.0,283252086.0,205336642.0,187351749.0,LTU,Lithuania
8025,LT,KR,2,53721142.0,83216032.0,74792909.0,61187332.0,57527982.0,101774475.0,LTU,Lithuania
8026,LT,JP,1,37853288.0,38502814.0,46930460.0,57196346.0,68240349.0,87612922.0,LTU,Lithuania
8027,LT,JP,2,130144976.0,118411361.0,308193294.0,180446707.0,82090802.0,78019095.0,LTU,Lithuania
8028,LT,TW,1,51709892.0,56292161.0,60126722.0,69297503.0,66142239.0,89654226.0,LTU,Lithuania
8029,LT,TW,2,9437434.0,12723977.0,19673581.0,19594902.0,19023579.0,21757356.0,LTU,Lithuania
8030,LT,HK,1,11286267.0,16379843.0,13592616.0,20029418.0,19886547.0,18598008.0,LTU,Lithuania
8031,LT,HK,2,33921241.0,33877019.0,35801804.0,37903331.0,40060292.0,47130039.0,LTU,Lithuania
8032,LT,MO,1,5576.0,779.0,1297.0,11803.0,9189.0,13943.0,LTU,Lithuania
8033,LT,MO,2,85155.0,1492613.0,202639.0,174445.0,167994.0,298378.0,LTU,Lithuania
8034,LT,AU,1,2713582.0,2769598.0,2410328.0,2349903.0,4479085.0,7564318.0,LTU,Lithuania
8035,LT,AU,2,33320418.0,41131777.0,61489238.0,55100355.0,103522097.0,109708789.0,LTU,Lithuania
8036,LT,PG,2,20422.0,24067.0,44752.0,19558.0,412844.0,613535.0,LTU,Lithuania
8037,LT,NZ,1,12739348.0,11394239.0,10046779.0,9464955.0,7769569.0,11523457.0,LTU,Lithuania
8038,LT,NZ,2,6205612.0,11740322.0,11748530.0,12609162.0,13460729.0,14726064.0,LTU,Lithuania
8039,LT,TV,2,228.0,0.0,0.0,0.0,0.0,0.0,LTU,Lithuania
8040,LT,NC,1,7519.0,0.0,0.0,607.0,0.0,277.0,LTU,Lithuania
8041,LT,NC,2,93693.0,235663.0,433400.0,698017.0,1262598.0,1309610.0,LTU,Lithuania
8042,LT,FJ,2,81768.0,89940.0,140859.0,162373.0,136306.0,280637.0,LTU,Lithuania
8043,LT,VU,2,37435.0,53053.0,29880.0,25058.0,10289.0,15937.0,LTU,Lithuania
8044,LT,PF,1,7481.0,4827.0,2418.0,1249.0,5009.0,16684.0,LTU,Lithuania
8045,LT,PF,2,150027.0,43522.0,226060.0,106427.0,551370.0,905656.0,LTU,Lithuania
8046,LT,FM,2,1616.0,0.0,0.0,0.0,0.0,1416.0,LTU,Lithuania
8047,LT,MH,1,4360.0,330.0,0.0,50.0,0.0,0.0,LTU,Lithuania
8048,LT,MH,2,159677.0,11413.0,3761.0,1159822.0,40986.0,4674.0,LTU,Lithuania
8049,LT,PW,2,9228.0,0.0,0.0,0.0,0.0,0.0,LTU,Lithuania
8050,LT,CK,1,2080.0,0.0,0.0,0.0,0.0,0.0,LTU,Lithuania
8051,LT,CK,2,330.0,0.0,0.0,0.0,0.0,0.0,LTU,Lithuania
8052,LT,NU,1,36890.0,0.0,0.0,0.0,0.0,0.0,LTU,Lithuania
8053,LT,TF,2,2198.0,0.0,0.0,0.0,0.0,0.0,LTU,Lithuania
8054,LT,QR,2,20450921.0,25117016.0,32420536.0,33778322.0,20211708.0,39676939.0,LTU,Lithuania
8055,LT,QS,2,45505062.0,75551689.0,100830716.0,100790664.0,56743397.0,46231523.0,LTU,Lithuania
8056,LT,QW,1,88397.0,240637.0,265118.0,379142.0,533458.0,155181.0,LTU,Lithuania
8057,PL,FR,1,7693740734.0,8580278589.0,9046600255.0,9550830615.0,8696358070.0,11022784450.0,POL,Poland
8058,PL,FR,2,9983868933.0,11616495172.0,12404008362.0,13892177607.0,13354859347.0,16247070774.0,POL,Poland
8059,PL,NL,1,10792624478.0,12320685414.0,12622467835.0,13360568735.0,14077668157.0,18333317149.0,POL,Poland
8060,PL,NL,2,8250496678.0,9121101784.0,10083477458.0,10430211196.0,10203292614.0,12310925327.0,POL,Poland
8061,PL,DE,1,50760779417.0,57941638447.0,62809378411.0,63906421074.0,63032036058.0,75274310284.0,POL,Poland
